custom/status_overtake_max,rollout/ep_rew_mean,time/fps,custom/status_collision_mean,rollout/ep_len_mean,time/total_timesteps,custom/status_speed_avg,custom/reward_speed,time/time_elapsed,time/iterations,train/approx_kl,train/learning_rate,train/policy_gradient_loss,train/n_updates,train/value_loss,train/clip_fraction,train/clip_range,train/loss,train/explained_variance,train/std,train/entropy_loss
0,466.32923114000005,594,0.0,289.79,3424256,33.28941888684315,0.5548236481140524,5755,209,0.00807935,0.0005,-0.004226688781636767,2080,60.029398798942566,0.075482177734375,0.2,30.000871658325195,0.8146966695785522,4.541755199432373,-4.549724404513836
0,425.6133713,594,0.0,258.94,3440640,36.000823653674544,0.6000137275612425,5783,210,0.014932122,0.0005,-0.001527902817906579,2090,70.95321416854858,0.08515625,0.2,25.250200271606445,0.8228960037231445,4.576101303100586,-4.559939819574356
0,434.21170621000005,594,0.0,260.15,3457024,35.20321356273473,0.5867202260455788,5811,211,0.0060922345,0.0005,-0.0031868547263002255,2100,86.10003157854081,0.08294677734375,0.2,39.47935104370117,0.7985566854476929,4.621753215789795,-4.564832964539528
0,428.05162057,594,0.0,249.01,3473408,37.34345320088192,0.6223908866813652,5840,212,0.007856397,0.0005,-0.000510175725503359,2110,63.22877589464188,0.094732666015625,0.2,24.505470275878906,0.8150317668914795,4.691986560821533,-4.577158018946648
0,395.68392483,594,0.0,235.9,3489792,35.085711294452615,0.5847618549075435,5869,213,0.0071260547,0.0005,-0.0025765785216208315,2120,96.86490757465363,0.06920166015625,0.2,48.33365249633789,0.7689037322998047,4.7990217208862305,-4.602505999803543
0,362.24272772000006,594,0.0,213.51,3506176,35.97299811420852,0.5995499685701421,5897,214,0.0054642195,0.0005,-0.003319683446898125,2130,89.99357702732087,0.086334228515625,0.2,39.580753326416016,0.7681766748428345,4.919561386108398,-4.63201167434454
0,376.48731078000003,594,0.0,220.65,3522560,35.081015458238205,0.5846835909706368,5926,215,0.006995392,0.0005,-0.0034850283816922458,2140,76.88005867004395,0.08265380859375,0.2,42.220462799072266,0.8046442270278931,4.984176158905029,-4.6481774866580965
0,447.0381408000001,594,0.0,272.75,3538944,34.85132695067982,0.5808554491779971,5954,216,0.008059653,0.0005,-0.0010885508336286875,2150,71.22460703849792,0.076251220703125,0.2,32.07299041748047,0.8210706114768982,5.085514545440674,-4.671035484969616
0,452.39646495,594,0.0,283.27,3555328,33.10825009105248,0.5518041681842081,5983,217,0.005974073,0.0005,-0.0004715036317065824,2160,65.47882561683655,0.089849853515625,0.2,27.20344352722168,0.8063526749610901,5.173162460327148,-4.693796522915363
0,431.21200135,594,0.0,274.96,3571712,32.814915798198854,0.5469152633033143,6011,218,0.0100634955,0.0005,-0.003114532765903277,2170,65.0179013967514,0.07191162109375,0.2,25.921070098876953,0.8115202188491821,5.223475456237793,-4.703634203970433
0,438.99199282999996,594,0.0,271.8,3588096,35.264899272238566,0.5877483212039761,6038,219,0.007110847,0.0005,-0.004541171289747581,2180,58.9619700551033,0.068536376953125,0.2,33.1726188659668,0.826239824295044,5.220383167266846,-4.700717361271382
0,448.40967045,594,0.0,272.75,3604480,34.54834112763197,0.5758056854605327,6067,220,0.007579299,0.0005,-0.0019199359128833748,2190,68.31784950494766,0.08704833984375,0.2,28.51630973815918,0.8153438568115234,5.277066230773926,-4.698280538618564
0,435.86443983000004,594,0.0,261.99,3620864,35.487462395403256,0.5914577065900544,6095,221,0.006713015,0.0005,-0.0038953056326135995,2200,65.8140589594841,0.070123291015625,0.2,26.732152938842773,0.8130324482917786,5.394702434539795,-4.715984883904457
0,477.81338072,593,0.0,297.36,3637248,31.761907233521466,0.5293651205586911,6124,222,0.008359286,0.0005,-0.00348206276903511,2210,76.31699150800705,0.075830078125,0.2,34.97944259643555,0.7864954471588135,5.479974269866943,-4.742087014019489
0,438.29113391,593,0.0,278.66,3653632,34.83089259293513,0.580514876548919,6151,223,0.0070401635,0.0005,-0.0012917063097120263,2220,50.237714886665344,0.093603515625,0.2,26.07229995727539,0.839336633682251,5.474674224853516,-4.740720872581005
0,408.68249707,593,0.0,244.56,3670016,36.00619417112749,0.6001032361854581,6179,224,0.0058041713,0.0005,-0.004433890977452393,2230,78.45032509565354,0.0754638671875,0.2,34.83564376831055,0.7884889841079712,5.523913860321045,-4.7441275522112845
0,455.6626371900001,593,0.0,274.99,3686400,34.7943573356619,0.5799059555943651,6206,225,0.006375577,0.0005,-0.002688539834343828,2240,79.39814167022705,0.08680419921875,0.2,42.65146255493164,0.7787555456161499,5.62423849105835,-4.755831179022789
0,463.34977039,593,0.0,279.55,3702784,35.14990880463505,0.5858318134105841,6234,226,0.014443126,0.0005,-0.0010124943393748254,2250,64.62945724725724,0.100341796875,0.2,24.839710235595703,0.8241925239562988,5.6882476806640625,-4.7687432140111925
0,465.85633048999995,593,0.0,284.35,3719168,34.97098652999678,0.5828497754999463,6263,227,0.0072363815,0.0005,-0.0029165288324293215,2260,67.49674223661422,0.071124267578125,0.2,28.025053024291992,0.8231204152107239,5.681093215942383,-4.76943226903677
0,444.7070914799999,593,0.0,262.87,3735552,35.82564320603343,0.5970940534338904,6292,228,0.005933959,0.0005,-0.000657446659897687,2270,66.17424309253693,0.099993896484375,0.2,28.210494995117188,0.8329600095748901,5.772618770599365,-4.778678412735462
0,482.41232148999995,593,0.0,295.36,3751936,33.29586223517523,0.5549310372529205,6321,229,0.0079225125,0.0005,-0.002452957468267414,2280,75.42056356668472,0.06839599609375,0.2,27.060134887695312,0.8123950958251953,5.828829765319824,-4.788351905345917
0,525.28865346,593,0.0,330.7,3768320,33.84375957539248,0.5640626595898748,6350,230,0.0051748194,0.0005,-0.0031274703422241147,2290,54.36143102645874,0.070306396484375,0.2,24.46120262145996,0.8551211953163147,5.8843913078308105,-4.795060637593269
0,469.30997039999994,593,0.0,290.54,3784704,34.44404551132192,0.5740674251886985,6380,231,0.005081388,0.0005,-0.0015605916552885902,2300,58.23017445802689,0.080731201171875,0.2,29.756824493408203,0.8430070877075195,5.84831428527832,-4.7909269511699675
0,482.11119347,592,0.0,301.22,3801088,32.39216787341368,0.5398694645568947,6410,232,0.004806667,0.0005,-0.0014296964791356004,2310,66.8550821185112,0.072894287109375,0.2,29.957778930664062,0.8289661407470703,5.963788986206055,-4.800868508219719
0,509.95272144,592,0.0,330.21,3817472,33.381882547629914,0.5563647091271651,6440,233,0.009692194,0.0005,-0.003170649516869162,2320,54.18290005326271,0.10364990234375,0.2,24.866724014282227,0.854439914226532,6.054001808166504,-4.819564817845821
0,487.8903400099999,592,0.0,306.33,3833856,34.560644889190144,0.5760107481531691,6467,234,0.007966408,0.0005,-0.0030151798629958646,2330,58.077916383743286,0.088580322265625,0.2,27.758073806762695,0.8438664078712463,6.116414546966553,-4.823188261687756
0,489.43379516,592,0.0,304.04,3850240,33.34533370356736,0.5557555617261227,6497,235,0.0059140553,0.0005,-0.0037495762673643183,2340,64.34321945905685,0.089276123046875,0.2,31.323198318481445,0.8298100233078003,6.159948825836182,-4.813651894032955
0,444.17502318999993,592,0.0,268.75,3866624,35.24020388797656,0.5873367314662761,6526,236,0.009511409,0.0005,-0.0026857055941945872,2350,59.37050489187241,0.087158203125,0.2,23.22304916381836,0.8429578542709351,6.2321600914001465,-4.821289670467377
0,470.57145112,592,0.0,297.61,3883008,31.44871766504302,0.5241452944173837,6554,237,0.0077640866,0.0005,-0.002262223189609358,2360,77.0752342581749,0.06719970703125,0.2,34.51799774169922,0.7922279834747314,6.339321136474609,-4.842466893792152
0,510.3088676000001,592,0.0,329.46,3899392,33.12949784806211,0.5521582974677017,6582,238,0.006312371,0.0005,-0.003765878509511822,2370,47.06590232849121,0.072393798828125,0.2,23.830684661865234,0.8538192510604858,6.3699822425842285,-4.85873092263937
0,529.32028472,592,0.0,350.65,3915776,30.17659939684983,0.5029433232808305,6610,239,0.009670181,0.0005,-0.0023200374766020105,2380,54.99257242679596,0.10333251953125,0.2,26.221519470214844,0.839698314666748,6.499047756195068,-4.878603507578373
0,536.61977616,592,0.0,363.08,3932160,30.846108776329775,0.5141018129388295,6638,240,0.007692774,0.0005,-0.0001276556995435385,2390,45.42585523724556,0.153424072265625,0.2,20.16288948059082,0.8633114099502563,6.576512336730957,-4.892362836003303
0,497.94648878,592,0.0,329.39,3948544,33.84177762414583,0.5640296270690972,6667,241,0.0070336703,0.0005,-0.0036711319320602343,2400,50.61363109350204,0.101129150390625,0.2,21.452648162841797,0.8598966598510742,6.593034267425537,-4.891105137765408
0,459.75431513999996,592,0.0,277.37,3964928,35.399749891506154,0.5899958315251026,6695,242,0.005966224,0.0005,-0.0037556053099251584,2410,66.29271337985992,0.076495361328125,0.2,33.39371109008789,0.8298370838165283,6.6986494064331055,-4.897196835279464
0,462.52631819000004,592,0.0,279.46,3981312,34.628806611752516,0.5771467768625419,6724,243,0.008621086,0.0005,-0.0009459737255383515,2420,64.65063720941544,0.10181884765625,0.2,27.896093368530273,0.8364001512527466,6.872291564941406,-4.92527104318142
0,482.01101644000005,591,0.0,296.45,3997696,35.061852058409606,0.5843642009734935,6752,244,0.0075408816,0.0005,-0.00427294643886853,2430,70.11027085781097,0.085601806640625,0.2,42.81366729736328,0.830909013748169,7.029232978820801,-4.947582609951496
0,491.0397890999999,591,0.0,298.1,4014080,34.61960610542227,0.5769934350903713,6782,245,0.0061709443,0.0005,-0.0022453113924711943,2440,70.53420853614807,0.067877197265625,0.2,30.993486404418945,0.813915491104126,7.146358013153076,-4.962029428780079
0,434.24882079,591,0.0,258.76,4030464,36.71290800717574,0.6118818001195956,6811,246,0.0114955455,0.0005,-0.002377335575147299,2450,63.06964824199677,0.081634521484375,0.2,27.47382164001465,0.825855016708374,7.229555606842041,-4.981159275770187
0,409.49904313,591,0.0,233.9,4046848,36.94152074543152,0.6156920124238585,6840,247,0.008185477,0.0005,-0.004511526105488883,2460,84.30437444448471,0.05504150390625,0.2,34.91738510131836,0.7666572332382202,7.3052520751953125,-4.989695054292679
0,441.07432092000005,591,0.0,260.38,4063232,35.615235387033536,0.593587256450559,6869,248,0.0060462537,0.0005,-0.002974060596170602,2470,84.78085745573044,0.085211181640625,0.2,37.27128601074219,0.778243899345398,7.32865571975708,-4.996318779885769
0,425.7420585399999,591,0.0,246.48,4079616,36.31249562988235,0.6052082604980391,6897,249,0.0068183867,0.0005,-0.0031062509107869117,2480,74.77343355417251,0.06591796875,0.2,24.84960174560547,0.8148736953735352,7.417766094207764,-5.011421141028404
0,425.54707591,591,0.0,254.63,4096000,34.36309548757047,0.5727182581261745,6926,250,0.009300537,0.0005,-0.0036012379845487886,2490,84.97723662853241,0.080792236328125,0.2,36.43134307861328,0.8076863288879395,7.521865367889404,-5.022815223038196
0,482.27686321999994,591,0.0,291.02,4112384,36.12196380168019,0.6020327300280032,6956,251,0.008587476,0.0005,-0.004074162623146549,2500,68.8615283370018,0.09774169921875,0.2,35.11093521118164,0.8376684188842773,7.59324312210083,-5.021914261579513
0,484.1035052800001,591,0.0,280.55,4128768,36.723998911159825,0.6120666485193305,6984,252,0.007764046,0.0005,-0.002686012221965939,2510,70.13234798908233,0.082244873046875,0.2,32.99756622314453,0.8103018999099731,7.700222015380859,-5.025262950360775
0,471.7212222200001,590,0.0,280.77,4145152,35.10464091824919,0.5850773486374865,7013,253,0.0046297056,0.0005,-0.0029920477183623005,2520,74.61128913164139,0.058599853515625,0.2,33.913639068603516,0.8207625150680542,7.7547478675842285,-5.029153425991535
0,466.09571696000006,590,0.0,278.74,4161536,36.09590480343553,0.6015984133905922,7042,254,0.010240027,0.0005,-0.00303765140924952,2530,71.75976349115372,0.08663330078125,0.2,40.39816665649414,0.828302264213562,7.8823771476745605,-5.040460588037968
0,426.39611743,590,0.0,249.52,4177920,36.755513513481546,0.612591891891359,7070,255,0.010900347,0.0005,-0.0035745240595133508,2540,79.42568589448929,0.06370849609375,0.2,34.482666015625,0.8079749345779419,7.976099491119385,-5.06569242477417
0,438.12515254000004,590,0.0,252.52,4194304,36.87375490068747,0.6145625816781245,7098,256,0.006013311,0.0005,-0.004302502268910757,2550,90.00988320112228,0.07535400390625,0.2,46.66233825683594,0.7779436707496643,8.110319137573242,-5.088633923232555
0,439.34015809,590,0.0,246.62,4210688,37.14406312938713,0.6190677188231188,7126,257,0.0057982793,0.0005,-0.003451740570017137,2560,87.38089269399643,0.06417236328125,0.2,44.67496871948242,0.8026294708251953,8.22451114654541,-5.09940068423748
0,465.0948156,590,0.0,270.43,4227072,36.16385453132314,0.6027309088553857,7154,258,0.0063024834,0.0005,-0.004797866847366094,2570,78.55834076404571,0.080096435546875,0.2,32.698387145996094,0.809441089630127,8.365839004516602,-5.110074605047703
0,452.4867392700001,590,0.0,266.14,4243456,35.40911947835936,0.5901519913059894,7182,259,0.0064604674,0.0005,-0.0017667506836005487,2580,80.43459055423736,0.08441162109375,0.2,32.228111267089844,0.8170286417007446,8.572278022766113,-5.135639755427837
0,462.20856248999996,590,0.0,276.25,4259840,35.208350391097525,0.5868058398516254,7212,260,0.008583957,0.0005,-0.0030484209331916646,2590,76.84200013875962,0.09620361328125,0.2,39.67862319946289,0.8168436884880066,8.63023853302002,-5.149965658783913
0,457.06683105999997,590,0.0,272.39,4276224,36.4367704591522,0.6072795076525366,7240,261,0.007182367,0.0005,-0.0037981862955348334,2600,75.69250137805939,0.088226318359375,0.2,45.714046478271484,0.7958937883377075,8.713807106018066,-5.152103698253631
0,436.1117383,590,0.0,254.21,4292608,36.32422383613452,0.6054037306022421,7268,262,0.0057302,0.0005,-0.003047041517129401,2610,85.16815750598907,0.077288818359375,0.2,36.38269805908203,0.796440839767456,8.817079544067383,-5.159231567382813
0,463.45527477999997,590,0.0,272.71,4308992,36.459335077270474,0.6076555846211746,7297,263,0.015997026,0.0005,-0.001321488521352876,2620,71.67620867490768,0.086273193359375,0.2,34.2548828125,0.8333243131637573,9.040201187133789,-5.194432429969311
0,429.48067383999995,590,0.0,249.63,4325376,36.855897977116896,0.6142649662852817,7324,264,0.0076334984,0.0005,-0.0021084490421344527,2630,77.10869507789612,0.071673583984375,0.2,30.803176879882812,0.8011290431022644,9.262884140014648,-5.229675422608852
0,450.8486127,590,0.0,266.31,4341760,35.28399104896263,0.5880665174827104,7353,265,0.006044658,0.0005,-0.003643716338410741,2640,74.34745510816575,0.06593017578125,0.2,38.856163024902344,0.7982364892959595,9.431052207946777,-5.250293362140655
0,431.7808901500001,590,0.0,253.28,4358144,36.36984421970173,0.6061640703283623,7381,266,0.009429149,0.0005,-0.0034308688151213572,2650,71.41865926980972,0.083795166015625,0.2,32.50388717651367,0.8039171695709229,9.450589179992676,-5.2480368450284
0,415.2636886899999,590,0.0,236.6,4374528,37.69116187107018,0.6281860311845031,7409,267,0.0059691435,0.0005,-0.003379149819375016,2660,76.95824222564697,0.078955078125,0.2,38.852256774902344,0.8077259063720703,9.465829849243164,-5.249137376248837
0,449.99953324,590,0.0,256.88,4390912,36.324734614775906,0.6054122435795983,7438,268,0.009560934,0.0005,-0.0029276320703502277,2670,81.31320598125458,0.071044921875,0.2,32.5882568359375,0.8075692653656006,9.539608001708984,-5.260747252404689
0,484.34571514,590,0.0,288.21,4407296,34.12478453691868,0.5687464089486447,7468,269,0.006644678,0.0005,-0.0027668268739944324,2680,71.08110834360123,0.07022705078125,0.2,44.11056137084961,0.8159027099609375,9.687296867370605,-5.273828159272671
0,472.05637606999994,590,0.0,288.87,4423680,34.973873983587964,0.5828978997264661,7497,270,0.005995965,0.0005,-0.0013113124419760424,2690,61.52591403722763,0.089288330078125,0.2,29.14579200744629,0.8466924428939819,9.783001899719238,-5.2858289405703545
0,450.06827447999996,589,0.0,274.6,4440064,34.559809038762495,0.5759968173127081,7526,271,0.004968414,0.0005,-0.003840016681351699,2700,72.16519716978073,0.058795166015625,0.2,45.00339126586914,0.8299887180328369,9.687524795532227,-5.290268921852112
0,434.7844652299999,589,0.0,265.24,4456448,34.42840134443583,0.5738066890739305,7553,272,0.0055393684,0.0005,-0.0014917777207301697,2710,64.37856172323227,0.09451904296875,0.2,28.285600662231445,0.8381823897361755,9.919276237487793,-5.30262738019228
0,464.80604611999996,589,0.0,291.26,4472832,33.53384722078739,0.5588974536797899,7582,273,0.006869527,0.0005,-0.0036863762583379867,2720,68.77839027643203,0.077447509765625,0.2,26.615318298339844,0.8293320536613464,9.99477481842041,-5.311538018286228
0,466.74061931000006,589,0.0,288.36,4489216,35.61753116950464,0.593625519491744,7609,274,0.006916367,0.0005,-0.003040598404913908,2730,62.57590820789337,0.08978271484375,0.2,25.25279998779297,0.8424277901649475,10.001826286315918,-5.312357226014138
0,487.59626216,589,0.0,301.93,4505600,33.357244349208834,0.5559540724868139,7637,275,0.0065395823,0.0005,-0.0034587762485898564,2740,65.1813089966774,0.0684814453125,0.2,31.41366195678711,0.8424177169799805,10.165146827697754,-5.324204199016094
0,492.32575242000013,589,0.0,304.86,4521984,35.30950806332194,0.5884918010553658,7664,276,0.008218265,0.0005,-0.002964306051217136,2750,54.824770629405975,0.086041259765625,0.2,32.47392272949219,0.8628402948379517,10.258970260620117,-5.324625514447689
0,439.01387897,589,0.0,258.64,4538368,36.34977896683364,0.6058296494472273,7692,277,0.005812724,0.0005,-0.001672190197132295,2760,69.08211543560029,0.082122802734375,0.2,23.612380981445312,0.8542951345443726,10.481255531311035,-5.339751614630222
0,459.59038889000004,589,0.0,279.5,4554752,34.039085732233104,0.5673180955372183,7721,278,0.007900853,0.0005,-0.003790073638811009,2770,75.3997004032135,0.066900634765625,0.2,33.874122619628906,0.826338529586792,10.786345481872559,-5.371360421180725
0,462.07610161,589,0.0,284.57,4571136,35.70159348121011,0.5950265580201685,7747,279,0.0074554877,0.0005,-0.0035634153169667115,2780,60.24308899641037,0.066412353515625,0.2,23.455673217773438,0.8642627000808716,10.986543655395508,-5.396518608927726
0,448.56065684999993,589,0.0,270.19,4587520,34.32708807139621,0.5721181345232702,7776,280,0.007897763,0.0005,-0.005231994796486106,2790,65.41927626132966,0.064044189453125,0.2,26.097511291503906,0.8618521690368652,11.0551118850708,-5.401985089480877
0,488.72119485,589,0.0,303.74,4603904,33.85889039732831,0.5643148399554718,7805,281,0.005895333,0.0005,-0.0032169902871828525,2800,68.7223700761795,0.07626953125,0.2,31.88323974609375,0.8330073356628418,11.258390426635742,-5.42029603421688
0,466.03157607,589,0.0,282.94,4620288,36.01643536376203,0.6002739227293671,7835,282,0.0068715806,0.0005,-0.003921677285688929,2810,58.10924116373062,0.070733642578125,0.2,25.117095947265625,0.8462814688682556,11.415349960327148,-5.436018081009388
0,425.91466359,589,0.0,246.08,4636672,36.0988478704144,0.6016474645069068,7864,283,0.0062329834,0.0005,-0.004022310929940431,2820,69.76927584409714,0.06861572265625,0.2,31.439001083374023,0.8297866582870483,11.538751602172852,-5.448674565553665
0,455.14528399000005,589,0.0,273.89,4653056,34.94931389217117,0.5824885648695194,7893,284,0.010524772,0.0005,-0.0031050501500430984,2830,71.00750806331635,0.069439697265625,0.2,30.317331314086914,0.8155927062034607,11.661869049072266,-5.453513981401921
0,455.67299578999996,589,0.0,270.42,4669440,35.465269883901286,0.5910878313983547,7922,285,0.0070372326,0.0005,-0.002640942523794365,2840,78.6191958785057,0.09068603515625,0.2,40.448123931884766,0.8072186708450317,11.747621536254883,-5.469569040834903
0,447.42112864,589,0.0,265.23,4685824,36.05304054850737,0.6008840091417895,7951,286,0.0075378558,0.0005,-0.002953388298192294,2850,74.84962040185928,0.092169189453125,0.2,38.08358383178711,0.7977563738822937,11.774432182312012,-5.460877618193626
0,438.85365443,589,0.0,256.86,4702208,37.609806067426845,0.6268301011237807,7980,287,0.00658811,0.0005,-0.005543051692802692,2860,79.10588299036026,0.077099609375,0.2,38.875457763671875,0.8192969560623169,11.911372184753418,-5.455081439018249
0,448.9592120299999,589,0.0,253.72,4718592,37.31882744789435,0.6219804574649059,8008,288,0.0066052433,0.0005,-0.0005769805966338026,2870,78.16292901039124,0.103729248046875,0.2,32.0852165222168,0.802376389503479,11.985082626342773,-5.462045767903328
0,452.35562277,589,0.0,254.24,4734976,37.91655873341156,0.6319426455568595,8036,289,0.014451523,0.0005,4.754500369017478e-05,2880,76.87934321165085,0.117303466796875,0.2,42.00970458984375,0.8194581866264343,12.220190048217773,-5.483564010262489
0,488.91406390000003,589,0.0,284.86,4751360,35.15483708396529,0.5859139513994216,8065,290,0.0052808383,0.0005,-0.001568009039692697,2890,83.25534125566483,0.07313232421875,0.2,31.873371124267578,0.8002933263778687,12.43122386932373,-5.5181452363729475
0,490.88657914,589,0.0,292.88,4767744,37.19158927930694,0.6198598213217824,8093,291,0.008667683,0.0005,-0.0018381537891400512,2900,61.97720608711243,0.09964599609375,0.2,24.529464721679688,0.8440909385681152,12.49266242980957,-5.531411750614643
0,480.79127583,589,0.0,284.53,4784128,33.61330648061908,0.5602217746769846,8121,292,0.009159017,0.0005,-0.003490891772162286,2910,84.92406078577042,0.072271728515625,0.2,46.314453125,0.8006238341331482,12.702216148376465,-5.544964139163494
0,499.7957679499999,589,0.0,307.92,4800512,35.29415124300209,0.5882358540500349,8149,293,0.00659592,0.0005,-0.0020218328736518743,2920,60.831585955619815,0.087969970703125,0.2,29.347169876098633,0.8510241508483887,12.902860641479492,-5.559626315534115
0,448.0123652799999,589,0.0,267.36,4816896,35.0188147523336,0.5836469125388932,8177,294,0.006675643,0.0005,-0.002753220425802283,2930,64.47789717912674,0.07366943359375,0.2,34.61549758911133,0.841495156288147,12.929195404052734,-5.563651445508003
0,488.04589782000005,589,0.0,293.69,4833280,35.12168958089088,0.5853614930148479,8205,295,0.0047340086,0.0005,-0.003432165670892573,2940,67.34162231683732,0.05804443359375,0.2,33.8408317565918,0.831170380115509,12.853480339050293,-5.5546944499015805
0,510.71304362999996,588,0.0,302.9,4849664,36.66612419402517,0.6111020699004195,8234,296,0.0075122425,0.0005,-0.0024228620692156254,2950,69.74048624038696,0.0716552734375,0.2,37.226287841796875,0.8380750417709351,13.183213233947754,-5.568064746260643
0,504.18649342,588,0.0,298.13,4866048,34.80173340747899,0.5800288901246498,8263,297,0.0070505003,0.0005,-0.0030852793493977514,2960,68.98436658382415,0.07183837890625,0.2,31.301803588867188,0.8443185687065125,13.387462615966797,-5.579312972724438
0,484.1703820699999,588,0.0,286.08,4882432,37.77217542290756,0.6295362570484593,8292,298,0.007911767,0.0005,-0.0008245036891821655,2970,75.51257227659225,0.10142822265625,0.2,37.04903030395508,0.8276269435882568,13.508467674255371,-5.58614898622036
0,437.11667968999996,588,0.0,246.87,4898816,36.66906894832232,0.6111511491387054,8320,299,0.0052163824,0.0005,-0.003250648656103294,2980,81.31888431310654,0.060791015625,0.2,30.55544662475586,0.8125595450401306,13.780365943908691,-5.602911114692688
0,494.68544436,588,0.0,287.82,4915200,35.864078510246436,0.5977346418374405,8348,300,0.006466001,0.0005,-0.0035538231881218963,2990,71.34354401826859,0.0621826171875,0.2,46.80022430419922,0.8385807871818542,13.88095474243164,-5.617484274506569
0,515.13607244,588,0.0,305.85,4931584,36.609804844225096,0.6101634140704182,8378,301,0.006549892,0.0005,-0.002201400845660828,3000,70.67142382860183,0.08211669921875,0.2,27.788013458251953,0.8483448028564453,13.807578086853027,-5.607925809919834
0,520.0969224400001,588,0.0,301.93,4947968,35.67193522137241,0.5945322536895401,8407,302,0.005598072,0.0005,-0.0035878931514162103,3010,72.73755617141724,0.0756591796875,0.2,34.2592887878418,0.8351399302482605,13.924141883850098,-5.599481448531151
0,515.34646982,588,0.0,292.46,4964352,39.290432582472626,0.6548405430412103,8436,303,0.006041254,0.0005,-0.003457906816765899,3020,67.34689811468124,0.07540283203125,0.2,28.885812759399414,0.8439887762069702,13.958080291748047,-5.595784358680248
0,497.22951514999994,588,0.0,276.49,4980736,37.162451067515036,0.6193741844585839,8465,304,0.009426775,0.0005,-0.0020113414891966388,3030,88.90376724004746,0.074212646484375,0.2,39.345558166503906,0.8055455684661865,14.137492179870605,-5.607988050580024
0,514.6473820900001,588,0.0,293.11,4997120,37.852447608925395,0.6308741268154232,8495,305,0.0066046547,0.0005,-0.004676043929794105,3040,76.91282062530517,0.068389892578125,0.2,35.37297439575195,0.8229690790176392,14.270417213439941,-5.608836358785629
0,470.85017983,588,0.0,255.24,5013504,40.32783034075202,0.6721305056792004,8523,306,0.012172518,0.0005,-0.0009703855805128115,3050,80.64233481884003,0.0887939453125,0.2,43.749725341796875,0.8206772804260254,14.566594123840332,-5.625164477527141
