custom/status_overtake_max,rollout/ep_len_mean,custom/reward_speed,custom/status_collision_mean,time/fps,time/time_elapsed,time/iterations,time/total_timesteps,custom/status_speed_avg,rollout/ep_rew_mean,train/clip_range,train/loss,train/explained_variance,train/learning_rate,train/entropy_loss,train/std,train/policy_gradient_loss,train/clip_fraction,train/value_loss,train/approx_kl,train/n_updates
0,281.07,0.7101081673885052,0.0,694,542,23,5390336,42.60649004331031,573.85030542,0.2,62.11566925048828,0.7723376750946045,0.0005,-5.827516162395478,18.460914611816406,-0.0019562202865927246,0.069891357421875,116.951367354393,0.004799954,3280
0,299.78,0.6783294043256531,0.0,694,566,24,5406720,40.699764259539194,584.05149204,0.2,47.74376678466797,0.7709416151046753,0.0005,-5.8395190924406055,18.483531951904297,-0.0034339845416980095,0.06116943359375,114.30222880840302,0.005248569,3290
0,302.27,0.6655475652657941,0.0,694,589,25,5423104,39.932853915947646,571.6467541699999,0.2,46.69118118286133,0.7832154035568237,0.0005,-5.843349355459213,18.56178092956543,-0.0041696212312672285,0.06353759765625,101.9030775308609,0.005571134,3300
0,309.03,0.66621445454521,0.0,694,613,26,5439488,39.9728672727126,580.1229845700001,0.2,44.337711334228516,0.8140097260475159,0.0005,-5.857801498472691,18.954710006713867,-0.0007031071065284778,0.093798828125,95.39417390823364,0.006371416,3310
0,336.5,0.6710261672196167,0.0,694,636,27,5455872,40.26157003317701,632.23722586,0.2,44.879180908203125,0.8200233578681946,0.0005,-5.858676578104496,18.991548538208008,-0.002442379065360001,0.083563232421875,93.2453708767891,0.0075372593,3320
0,345.95,0.6994462872117592,0.0,694,660,28,5472256,41.96677723270555,656.9746834399999,0.2,25.888259887695312,0.8204971551895142,0.0005,-5.853425078094006,19.045211791992188,-0.002262652735771553,0.095574951171875,73.40312865972518,0.0074360017,3330
0,317.81,0.732376634830938,0.0,694,684,29,5488640,43.942598089856276,633.9801323899999,0.2,44.336761474609375,0.7932155132293701,0.0005,-5.8368955418467525,19.028860092163086,-0.0049948819971177725,0.07239990234375,91.72130951881408,0.0074815247,3340
0,329.61,0.7445573679712072,0.0,694,708,30,5505024,44.67344207827243,676.2564862700002,0.2,46.09376525878906,0.8016974329948425,0.0005,-5.8534403294324875,19.419336318969727,-0.0019352775132574606,0.072137451171875,88.75804011821747,0.0071451627,3350
0,330.16,0.706014855262505,0.0,693,732,31,5521408,42.3608913157503,670.6957094099998,0.2,48.924163818359375,0.8113949298858643,0.0005,-5.859224893152714,19.718191146850586,-0.003467568210180616,0.072216796875,88.87806808948517,0.007811342,3360
0,285.61,0.7009032441544538,0.0,693,755,32,5537792,42.05419464926723,564.0468231399999,0.2,39.41982650756836,0.8148072957992554,0.0005,-5.875349804759026,19.980852127075195,-0.0022756383757950973,0.08321533203125,97.22799999713898,0.0056929337,3370
0,304.46,0.7113675210245296,0.0,693,779,33,5554176,42.682051261471784,604.2557227299999,0.2,36.63472366333008,0.7758843898773193,0.0005,-5.88446524143219,20.159711837768555,-0.002511416171910241,0.086541748046875,108.12900955677033,0.0044223205,3380
0,340.98,0.7133772421575848,0.0,693,803,34,5570560,42.80263452945509,676.7416357799999,0.2,46.88945388793945,0.794996440410614,0.0005,-5.894525475800037,20.408567428588867,-0.0011610274472332095,0.08123779296875,91.82833864688874,0.0069324523,3390
0,305.4,0.7484724508284877,0.0,692,828,35,5586944,44.90834704970926,626.1090893400001,0.2,49.75310516357422,0.804733157157898,0.0005,-5.897170913219452,20.349666595458984,-0.002330411192815518,0.0743408203125,96.1152369260788,0.005374983,3400
0,277.12,0.7367216119773182,0.0,691,853,36,5603328,44.203296718639095,571.90708908,0.2,62.817962646484375,0.7615575790405273,0.0005,-5.911513112485409,20.574119567871094,-0.0021644946427841205,0.085845947265625,125.5867371559143,0.0078020673,3410
0,232.64,0.7423161856605258,0.0,690,877,37,5619712,44.53897113963155,483.68027230000007,0.2,51.92068099975586,0.7901466488838196,0.0005,-5.922740331292152,20.87683868408203,-0.0034250343862368025,0.07144775390625,113.68908681869507,0.0075281817,3420
0,266.28,0.6877766670350589,0.0,693,897,38,5636096,41.26660002210353,537.9541835699999,0.2,73.6812744140625,0.746357798576355,0.0005,-5.933035652339458,21.175662994384766,-0.0041040168365725545,0.086090087890625,129.2710553407669,0.006621019,3430
0,310.25,0.711789320500209,0.0,697,916,39,5652480,42.70735923001255,612.0654527400001,0.2,36.248008728027344,0.8288596868515015,0.0005,-5.948860397934913,21.62863540649414,-0.00021500326693058014,0.091119384765625,84.32070910930634,0.02809624,3440
0,278.87,0.718745492172008,0.0,700,935,40,5668864,43.12472953032048,555.66511706,0.2,58.95408248901367,0.7623136043548584,0.0005,-5.971239213645458,21.86958885192871,-0.0018710414242377738,0.0820556640625,104.23000881671905,0.0052037146,3450
0,273.76,0.7100312696355074,0.0,704,953,41,5685248,42.60187617813045,550.30419106,0.2,57.53950119018555,0.7839891910552979,0.0005,-5.974880233407021,21.877464294433594,-0.0020013161934912204,0.073956298828125,108.74501068592072,0.0071832477,3460
0,272.55,0.7274454000218311,0.0,708,971,42,5701632,43.64672400130986,547.82701641,0.2,59.67185974121094,0.759823203086853,0.0005,-5.9773951977491375,22.251956939697266,0.000427832893365121,0.097393798828125,112.57623364925385,0.007418248,3470
0,290.41,0.6871016128982805,0.0,711,989,43,5718016,41.22609677389683,579.8689464999999,0.2,56.08402633666992,0.7480854988098145,0.0005,-5.994871869683266,22.58483123779297,3.335493893246167e-05,0.096380615234375,111.75668699741364,0.007858119,3480
0,327.18,0.6849383722589962,0.0,715,1008,44,5734400,41.096302335539775,635.53656904,0.2,38.53144836425781,0.8013847470283508,0.0005,-5.993586699664593,22.504194259643555,-0.0006376267108862521,0.099609375,96.63121811151504,0.008329101,3490
0,328.82,0.7122569505404533,0.0,717,1027,45,5750784,42.7354170324272,641.97783494,0.2,28.067485809326172,0.8277268409729004,0.0005,-6.010001245141029,22.85993194580078,-0.0006949425835045986,0.0995849609375,78.20603966712952,0.017782386,3500
0,313.21,0.6944352926488617,0.0,720,1046,46,5767168,41.6661175589317,622.13820541,0.2,39.970523834228516,0.7944401502609253,0.0005,-6.03163426220417,23.347976684570312,-5.9132016031071546e-05,0.083453369140625,97.90879499912262,0.005017272,3510
0,324.21,0.6956757212224796,0.0,723,1064,47,5783552,41.74054327334878,629.14131031,0.2,39.15506362915039,0.7930505275726318,0.0005,-6.030740442872047,22.961515426635742,-0.0030339818484208083,0.072186279296875,90.43587822914124,0.0076739457,3520
0,295.67,0.6766024472172592,0.0,725,1083,48,5799936,40.596146833035554,564.9680067500001,0.2,45.217079162597656,0.8161760568618774,0.0005,-6.028527763485909,23.14542579650879,-0.0018090824843966403,0.0710693359375,93.36424939632415,0.010127154,3530
0,291.82,0.7161474145561888,0.0,728,1102,49,5816320,42.968844873371324,569.71981477,0.2,37.7271842956543,0.7915558815002441,0.0005,-6.034225760400295,23.193208694458008,-0.002183372667786898,0.083709716796875,97.9433805346489,0.0072244117,3540
0,334.95,0.6852240162700155,0.0,730,1120,50,5832704,41.113440976200934,657.90229907,0.2,41.68480682373047,0.7899504899978638,0.0005,-6.031385451555252,23.383834838867188,-0.0016192781655263388,0.077532958984375,96.14179015159607,0.0085821,3550
0,354.05,0.7065730722054814,0.0,733,1139,51,5849088,42.394384332328876,690.8245932600003,0.2,37.8005256652832,0.8353046178817749,0.0005,-6.025031045079231,23.51926040649414,-0.0039856726121797696,0.068463134765625,78.95623815059662,0.0066797435,3560
0,333.25,0.7128574607875677,0.0,735,1158,52,5865472,42.77144764725407,662.1207284400001,0.2,47.069515228271484,0.8181678056716919,0.0005,-6.014169327914715,23.416526794433594,-0.0016071867670689245,0.08223876953125,95.21757575273514,0.020132948,3570
0,341.83,0.7195978642994104,0.0,735,1181,53,5881856,43.17587185796462,684.9555642500001,0.2,55.79093933105469,0.8179334998130798,0.0005,-6.001964092254639,23.324554443359375,-0.0006290314318903256,0.093634033203125,96.72931462526321,0.0052020242,3580
