custom/status_speed_avg,custom/reward_speed,time/time_elapsed,time/iterations,custom/status_overtake_max,time/fps,rollout/ep_len_mean,time/total_timesteps,custom/status_collision_mean,rollout/ep_rew_mean,train/entropy_loss,train/n_updates,train/loss,train/learning_rate,train/approx_kl,train/explained_variance,train/policy_gradient_loss,train/value_loss,train/clip_fraction,train/std,train/clip_range
29.666431530069733,0.49444052550116213,3921,297,0,620,289.94,2433024,0.0,410.25754223,-5.765787890553474,2960,20.570016860961914,0.0005,0.005516096,0.8544456362724304,-0.004170801265718183,47.63380963802338,0.04658203125,12.356978416442871,0.2
29.20873799652804,0.486812299942134,3935,298,0,620,291.1,2441216,0.0,408.8250009399999,-5.76597880423069,2970,24.303579330444336,0.0005,0.004186818,0.8415324687957764,-0.00243182945123408,50.298172569274904,0.0426025390625,12.510775566101074,0.2
31.5656074317309,0.5260934571955149,3948,299,0,620,285.44,2449408,0.0,404.12664878,-5.776804256439209,2980,31.04822540283203,0.0005,0.005328972,0.8399115800857544,-0.002423946624912787,55.81773416996002,0.04776611328125,12.618176460266113,0.2
29.812867250289138,0.4968811208381523,3962,300,0,620,280.36,2457600,0.0,402.40009649000007,-5.784793853759766,2990,27.55782127380371,0.0005,0.004071909,0.8308897018432617,-0.002675579333299538,50.44430408477783,0.06820068359375,12.777654647827148,0.2
32.777342594382944,0.5462890432397158,3975,301,0,620,247.62,2465792,0.0,369.8648516599999,-5.794859400391578,3000,25.571855545043945,0.0005,0.0035635408,0.8146917819976807,-0.0030136507775750943,55.24208979606628,0.05478515625,12.74987506866455,0.2
32.38282641158744,0.5397137735264574,3987,302,0,620,242.45,2473984,0.0,357.51823747000003,-5.805405932664871,3010,32.08696365356445,0.0005,0.0037020235,0.7952991127967834,-0.002895921679737512,66.27005918025971,0.0389892578125,12.950525283813477,0.2
30.79133441982833,0.5131889069971388,4000,303,0,620,226.37,2482176,0.0,343.97919864000005,-5.832855895161629,3020,35.31220626831055,0.0005,0.005265753,0.788741409778595,-0.0017608062385988887,65.41069309711456,0.05242919921875,13.366958618164062,0.2
31.50761763584668,0.5251269605974447,4014,304,0,620,236.79,2490368,0.0,352.5651026899999,-5.865783208608628,3030,24.73432731628418,0.0005,0.0065089855,0.8041386008262634,-0.0006449345935834571,59.36438958644867,0.05042724609375,13.831026077270508,0.2
30.759925823560682,0.5126654303926781,4027,305,0,620,231.29,2498560,0.0,347.7368490199999,-5.907773700356484,3040,35.548580169677734,0.0005,0.005289023,0.7726906538009644,-0.003919670659524854,66.69931523799896,0.04410400390625,14.294281005859375,0.2
29.086048314046096,0.4847674719007683,4040,306,0,620,251.08,2506752,0.0,362.8429054,-5.938050696253777,3050,23.76226043701172,0.0005,0.004883359,0.8099868297576904,-0.0013692433240066748,55.27671589851379,0.0560546875,14.352518081665039,0.2
27.785912887005225,0.46309854811675377,4053,307,0,620,255.98,2514944,0.0,363.58021267,-5.947496291995049,3060,20.829143524169922,0.0005,0.0026344652,0.8235366940498352,-0.0017603797634365038,48.11231268644333,0.04000244140625,14.365471839904785,0.2
27.403548394783723,0.4567258065797287,4066,308,0,620,278.46,2523136,0.0,377.2860288499999,-5.959039238095284,3070,18.805559158325195,0.0005,0.0030676434,0.8204269409179688,-0.001170509259100072,44.90186858177185,0.05496826171875,14.668815612792969,0.2
26.056096189733665,0.43426826982889444,4080,309,0,620,280.22,2531328,0.0,380.28656702999996,-5.964977970719337,3080,23.303407669067383,0.0005,0.0045832517,0.8366020321846008,-0.0032630018613417633,47.254750883579256,0.0486572265625,14.838486671447754,0.2
27.716536455768278,0.46194227426280465,4094,310,0,620,299.97,2539520,0.0,397.11589575,-5.964297425746918,3090,17.44399070739746,0.0005,0.0032422394,0.8484004735946655,-0.001485068023612257,33.66309353113174,0.04967041015625,15.161375045776367,0.2
28.136364013598218,0.46893940022663694,4108,311,0,620,318.95,2547712,0.0,419.25937065,-5.962854868173599,3100,22.007604598999023,0.0005,0.0043855263,0.8128966093063354,-0.002731227186450269,44.1841059923172,0.0600830078125,15.042601585388184,0.2
28.092530853295262,0.46820884755492104,4122,312,0,619,312.97,2555904,0.0,416.14990702999995,-5.952035227417946,3110,18.27210807800293,0.0005,0.008054387,0.8477645516395569,-0.003980066998337861,46.43446470499039,0.0625,15.095146179199219,0.2
29.061892859011536,0.4843648809835256,4136,313,0,619,315.62,2564096,0.0,421.95008139,-5.9728231757879255,3120,23.739681243896484,0.0005,0.0037641972,0.8284348249435425,-0.001171804476325633,45.296104645729066,0.047705078125,15.362911224365234,0.2
30.657969929505633,0.5109661654917605,4149,314,0,619,291.04,2572288,0.0,404.86163457000004,-5.988094243407249,3130,19.99958038330078,0.0005,0.0035925524,0.829494833946228,-0.0015514036203967407,46.57847819328308,0.03311767578125,15.473299026489258,0.2
27.10892071089021,0.45181534518150357,4163,315,0,619,289.6,2580480,0.0,401.8792954600001,-5.9890038698911665,3140,23.849958419799805,0.0005,0.0031037913,0.8024172782897949,-0.001676714702625759,51.88647794723511,0.032421875,15.304192543029785,0.2
31.599554577312777,0.5266592429552129,4177,316,0,619,279.48,2588672,0.0,395.73744536,-5.973731306195259,3150,12.302708625793457,0.0005,0.0068363836,0.8501505255699158,-0.001696871956664836,37.33356716632843,0.0765625,15.261457443237305,0.2
30.573302207190594,0.50955503678651,4189,317,0,619,277.57,2596864,0.0,392.66157495999994,-5.968685814738274,3160,28.4612979888916,0.0005,0.003352106,0.8004326224327087,-0.00263897937402362,55.79875199794769,0.02686767578125,15.279979705810547,0.2
31.863335002705497,0.531055583378425,4200,318,0,620,251.57,2605056,0.0,371.6111679300001,-5.971573659777642,3170,25.77576446533203,0.0005,0.004581825,0.7808932662010193,-0.0009188809388433583,55.44353191852569,0.0802978515625,15.448563575744629,0.2
30.682718569919516,0.5113786428319917,4211,319,0,620,250.47,2613248,0.0,370.4957850799999,-5.979329246282577,3180,31.58111572265625,0.0005,0.0035997326,0.7793470621109009,0.0007494953213608823,66.20959622859955,0.0534912109375,15.642084121704102,0.2
29.63367421428549,0.4938945702380915,4223,320,0,620,268.34,2621440,0.0,392.73103933999994,-5.988379862904549,3190,27.4137020111084,0.0005,0.010430724,0.8032909035682678,-0.00398556553045637,53.91559197902679,0.07591552734375,15.810928344726562,0.2
29.40677041902478,0.4901128403170798,4238,321,0,620,261.09,2629632,0.0,377.39793383000006,-5.997119528055191,3200,18.917512893676758,0.0005,0.004210653,0.8534790873527527,-0.000851375334605109,38.647972548007964,0.0502685546875,15.878035545349121,0.2
30.42085484922453,0.5070142474870755,4251,322,0,620,281.41,2637824,0.0,401.84323865,-5.988425004482269,3210,20.626367568969727,0.0005,0.004173645,0.8336900472640991,-0.003093532439379487,48.24944713115692,0.0771484375,15.74553394317627,0.2
